Semana,Hora Rutura,Hora da rutura,Seção,Tipo de requisição,OT,REQ,Tipo Produto,Nº Produto,Descrição,Qtd. Req.,Qtd. Env.,Qtd. Falta,Un. Med,Data, Stock CT, Stock FF,Em trânsito da FF,Tipologia Rutura,
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25035561,475127,Refrigerados,BQVA0008,Qjo vaca cheddar,"17,82",0,"17,82",KG,5/27/2025,0,0,0,Sem Stock Físico e BC,Falha na entrega | Entrega prevista 28-maio
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25035561,475127,Refrigerados,BQVN0002,VIOLIFE MOZZARELLA BARRA,"3,08",0,"3,08",KG,5/27/2025,0,0,0,Sem Stock Físico e BC,"SPML | O que foi comprado na 6ª já desapareceu: expedido >>> Requisitado (CF CF 2,5 vs 0,608kg, , sem requisição 1,655kg); deveria existir stock, mas parece que existiu um tema com a mypartner | Compra no exterior"
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25035561,475127,Refrigerados,DBPA0001,Pastrami,"0,74",0,"0,74",KG,5/27/2025,0,0,0,Sem Stock Físico e BC,"Expedido>>Requestado 26-maio CQ  4,5618 vs 1,061 Kg| Entrega prevista 28-maio"
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25035576,475141,Secos,GPPA0002,Papel vegetal,1,0,1,UN,5/27/2025,0,0,0,Sem Stock Físico e BC,Erro em ajuste de inventário.
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25035452,475038,Refrigerados,BQCA0029,Qjo cabra palhais rust HALAL,"0,68",0,"0,68",KG,5/27/2025,0,0,0,Sem Stock Físico e BC,"Expedido >>> Requisitado (CF 23-mai 1,9 vs 1,135kg, 0,346 vs 0,071kg, 0,924 vs 0,5kg e sem aparecer nas linhas de transferência foram enviados 7,805kg para CF - extra?) | Entrega prevista 29-mai"
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25035452,475038,Refrigerados,BQMI0025,Qjo mistura sítio perdiz HALAL,"0,11",0,"0,11",KG,5/27/2025,0,0,0,Sem Stock Físico e BC,"Expedido >>> Requisitado (CF 25-mai 4,997 vs  3,742kg, 24-mai 4,561 vs 3,257kg, 1,257 vs 0,088kg, 23-mai 1,205 vs 0,071kg) | Entrega prevista 29-mai"
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25035452,475038,"F&V, Pão & Iogurtes",CVBE0002,Beringela lavada,"2,68",0,"2,68",KG,5/27/2025,0,0,0,Sem Stock Físico e BC,Aguarda receção
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25035452,475038,"F&V, Pão & Iogurtes",CVCE0019,Cerefolio fresco lavado,"0,05",0,"0,05",KG,5/27/2025,0,0,0,Sem Stock Físico e BC,Aguarda receção
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25035413,475000,"F&V, Pão & Iogurtes",CVCO0042,Couve portuguesa lavada,"23,68",0,"23,68",KG,5/27/2025,0,0,0,Sem Stock Físico e BC,Fornecedor não entregou | entrega prevista CT 28-maio
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25035413,475000,Refrigerados,BQVA0008,Qjo vaca cheddar,"0,68",0,"0,68",KG,5/27/2025,0,0,0,Sem Stock Físico e BC,Falha na entrega | Entrega prevista 28-maio
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE - EK,NORMAL,OT25035464,475049,"F&V, Pão & Iogurtes",CVCE0019,Cerefolio fresco lavado,"0,12",0,"0,12",KG,5/27/2025,0,0,0,Sem Stock Físico e BC,Aguarda receção
mai.,Rutura 18h,Rutura 18h-Acerto de Inventário,TSU ,NORMAL,OT25035497,475081,Congelados,PMPE0009,MED.PESCADA C/M.TOM.E ARROZ DE LEGUMES RC022004 NLML/GFML,44,0,44,UN,5/27/2025,61,0,0,Acerto de Inventário,
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU - EK,NORMAL-8H,OT25035036,474803,Congelados,PICA0050,CARROT KHEER 1006041,12,0,12,UN,5/27/2025,0,0,0,Sem Stock Físico e BC,Trocar por prato de fruta até 05.06 | Entrega prevista 05-junho
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU - EK,NORMAL,OT25035440,475027,Congelados,PIEK0005,MINI RUSTICO BREAD BAG 45GX8 13402273,3,1,2,UN,5/27/2025,0,0,0,Sem Stock Físico e BC,Não é necessário efetuar troca| Entrega prevista 28-maio
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU - EK,NORMAL,OT25035443,475030,Congelados,PIEK0005,MINI RUSTICO BREAD BAG 45GX8 13402273,3,0,3,UN,5/27/2025,0,0,0,Sem Stock Físico e BC,Não é necessário efetuar troca| Entrega prevista 28-maio
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU - EK,NORMAL,OT25035443,475030,Congelados,PIEK0006,WHEAT AND RYE BREAD BAG 60GX8 13402272,3,1,2,UN,5/27/2025,0,0,0,Sem Stock Físico e BC,
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU - EK,NORMAL,OT25035444,475031,Congelados,PICA0050,CARROT KHEER 1006041,14,0,14,UN,5/27/2025,0,0,0,Sem Stock Físico e BC,Trocar por prato de fruta até 05.06 | Entrega prevista 05-junho
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,OPS,NORMAL,OT25035457,475043,Congelados,PSPA0009,PASTEL BACALHAU MINI CONFECCIONADO,150,0,150,#N/A,5/27/2025,0,0,0,Sem Stock Físico e BC,Artigo em fase de escoamento para Ambaar
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL-8H,OT25035611,475176,Congelados,DXAT0002,Atum lombo,"1,8",0,"1,8",KG,5/28/2025,0,0,0,Sem Stock Físico e BC,
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL-8H,OT25035603,475168,"F&V, Pão & Iogurtes",CFAM0002,Ameixa preta lavada,7,0,7,KG,5/28/2025,0,0,0,Sem Stock Físico e BC,
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25035935,475357,Congelados,DXAT0002,Atum lombo,2,0,2,KG,5/28/2025,0,0,0,Sem Stock Físico e BC,
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25035929,475351,Refrigerados,BQVA0053,Qjo gouda Halal,"0,02",0,"0,02",KG,5/28/2025,0,0,0,Sem Stock Físico e BC,CT_Caducado 10-maio em torno de 44KG | Gestão de desperdício
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25035844,475289,Refrigerados,BQCA0029,Qjo cabra palhais rust HALAL,"0,71",0,"0,71",KG,5/28/2025,0,0,0,Sem Stock Físico e BC,"Expedido >>> Requisitado (CF 23-mai 1,9 vs 1,135kg, 0,346 vs 0,071kg, 0,924 vs 0,5kg e sem aparecer nas linhas de transferência foram enviados 7,805kg para CF - extra?) | Entrega prevista 29-mai"
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25035848,475292,Refrigerados,BQMI0025,Qjo mistura sítio perdiz HALAL,"0,09",0,"0,09",KG,5/28/2025,0,0,0,Sem Stock Físico e BC,"Expedido >>> Requsiitado (CF 25-mai 4,997 vs  3,742kg, 24-mai 4,561 vs 3,257kg, 1,257 vs 0,088kg, 23-mai 1,205 vs 0,071kg) | Entrega prevista 29-mai | Não encontrado no exterior"
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25035846,475290,"F&V, Pão & Iogurtes",CVFE0010,Feijao verde red. Fresco,"0,19",0,"0,19",KG,5/28/2025,0,0,0,Sem Stock Físico e BC,CT_Caducado 1kg 27-maio | Entrega prevista31-maio
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - KOREIA,NORMAL,OT25035898,475333,Secos,CEPI0025,PIMENTA EM PÓ GOCHUGARU GROSSO,"0,02",0,"0,02",#N/A,5/28/2025,0,0,0,Sem Stock Físico e BC,"Expedido>>requistado CF 26-maio 0,300 vs 0,002 | Rutura fornecedor"
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - KOREIA,NORMAL,OT25035898,475333,Refrigerados,BQCA0029,Qjo cabra palhais rust HALAL,"0,5",0,"0,5",KG,5/28/2025,0,0,0,Sem Stock Físico e BC,"Expedido >>> Requisitado (CF 23-mai 1,9 vs 1,135kg, 0,346 vs 0,071kg, 0,924 vs 0,5kg e sem aparecer nas linhas de transferência foram enviados 7,805kg para CF - extra?) | Entrega prevista 29-mai"
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25035803,475253,Congelados,PIDL0286,CREAMY POLENTA,"3,1",1,"2,1",#N/A,5/28/2025,0,0,0,Sem Stock Físico e BC,Prevista entrega FF 28/02
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25035810,475260,Congelados,DXAT0002,Atum lombo,"3,69",0,"3,69",KG,5/28/2025,0,0,0,Sem Stock Físico e BC,
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25035796,475246,Refrigerados,BQVN0002,VIOLIFE MOZZARELLA BARRA,0,0,0,KG,5/28/2025,0,0,0,Sem Stock Físico e BC,"SPML |Expedido >>> Requisitado (CF CF 2,5 vs 0,608kg, , sem requisição 1,655kg); deveria existir stock, mas parece que existiu um tema com a mypartner | Em rutura no fornecedor exterior |"
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,EXTRA,OT25035778,--,Congelados,DXLI0004,Linguado Filete,26,0,26,#N/A,5/28/2025,0,0,0,Sem Stock Físico e BC,Entrega prevista 29-maio 
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU ,NORMAL,OT25035790,475240,Congelados,PPPA0923,PÃO SEM SAL EMBALADO,8,0,8,UN,5/28/2025,0,0,0,Sem Stock Físico e BC,venda direta
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU - DL,NORMAL,OT25035775,475224,Refrigerados,PIBE0059,BEEMSTER CHEESE 15G MULTIBAG 109390111,170,0,170,UN,5/28/2025,0,0,0,Sem Stock Físico e BC,Aparentemente sairá do menu e não será substiruído
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU - EK,NORMAL-8H,OT25035448,475035,Congelados,PICA0050,CARROT KHEER 1006041,2,0,2,UN,5/28/2025,0,0,0,Sem Stock Físico e BC,Trocar por prato de fruta até 05.06 | Entrega prevista 05-junho
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU - EK,NORMAL,OT25035859,475301,Congelados,PICA0050,CARROT KHEER 1006041,8,0,8,UN,5/28/2025,0,0,0,Sem Stock Físico e BC,Trocar por prato de fruta até 05.06 | Entrega prevista 05-junho
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,PASTELARIA,NORMAL,OT25035890,475326,Secos,GPPA0002,Papel vegetal,13,0,13,UN,5/28/2025,0,0,0,Sem Stock Físico e BC,Entrega prevista 29-maio 
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,OBR,NORMAL,OT25035759,475208,Secos,GPPA0002,Papel vegetal,500,0,500,UN,5/28/2025,0,0,0,Sem Stock Físico e BC,Entrega prevista 29-maio 
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL-8H,OT25035961,--,Refrigerados,BLIO5052,Iog grego magro natural,8,0,8,UN,5/29/2025,0,0,0,Sem Stock Físico e BC,
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25036433,475612,Congelados,DFFR0050,Frango Peito Assado OBR,10,0,10,#N/A,5/29/2025,0,0,0,Sem Stock Físico e BC,Trocar por DFFR0009
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25036410,475589,Secos,CVPI0005,Pimento morrone,"2,07",0,"2,07",KG,5/29/2025,0,0,0,Sem Stock Físico e BC,Sem encomendas 
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25036423,475602,"F&V, Pão & Iogurtes",CVBA0001,Batata cubos crua 20x20,"0,4",0,"0,4",KG,5/29/2025,0,0,0,Sem Stock Físico e BC,
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25036304,475507,Refrigerados,BQCA0029,Qjo cabra palhais rust HALAL,"0,68",0,"0,68",KG,5/29/2025,0,0,0,Sem Stock Físico e BC,"Expedido >>> Requisitado (CF 23-mai 1,9 vs 1,135kg, 0,346 vs 0,071kg, 0,924 vs 0,5kg e sem aparecer nas linhas de transferência foram enviados 7,805kg para CF - extra?) | Entrega prevista 29-mai"
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25036305,475508,Refrigerados,BQMI0025,Qjo mistura sítio perdiz HALAL,"0,09",0,"0,09",KG,5/29/2025,0,0,0,Sem Stock Físico e BC,"Expedido >>> Requsiitado (CF 25-mai 4,997 vs  3,742kg, 24-mai 4,561 vs 3,257kg, 1,257 vs 0,088kg, 23-mai 1,205 vs 0,071kg) | Entrega prevista 29-mai | Não encontrado no exterior"
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25036306,475509,Secos,CVPI0005,Pimento morrone,"0,04",0,"0,04",KG,5/29/2025,0,0,0,Sem Stock Físico e BC,Sem encomendas 
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25036303,475506,"F&V, Pão & Iogurtes",CVCE0019,Cerefolio fresco lavado,"0,01",0,"0,01",KG,5/29/2025,0,0,0,Sem Stock Físico e BC,"Não entregue OC25006374, fornecedor informa que estão com as folhas queimadas, sem previsão de entrega "
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25036303,475506,"F&V, Pão & Iogurtes",CVFE0010,Feijao verde red. Fresco,"0,19",0,"0,19",KG,5/29/2025,0,0,0,Sem Stock Físico e BC,CT_Caducado 1kg 27-maio | Entrega prevista31-maio
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25036224,475448,"F&V, Pão & Iogurtes",CVCO0042,Couve portuguesa lavada,"40,23",0,"40,23",KG,5/29/2025,0,0,0,Sem Stock Físico e BC,Fornecedor não entregou OC25006308 | Rutura fornecedor
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25036234,475457,"F&V, Pão & Iogurtes",CVBA0001,Batata cubos crua 20x20,"1,11",0,"1,11",KG,5/29/2025,0,0,0,Sem Stock Físico e BC,
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25036234,475457,"F&V, Pão & Iogurtes",CVES0010,Espinafres lavados,"5,85",0,"5,85",KG,5/29/2025,0,0,0,Sem Stock Físico e BC,
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25036225,475448,"F&V, Pão & Iogurtes",CVCE0024,Cenoura baby fresca com pe,4,0,4,KG,5/29/2025,0,0,0,Sem Stock Físico e BC,Aumento das necessidades | Entrega prevista 30-maio
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25036223,475446,Secos,CSAV0004,Avela miolo,"0,38",0,"0,38",KG,5/29/2025,0,0,0,Sem Stock Físico e BC,Artigo sem fornecedor - aparentemente existem 2 códigos (1 e 4) e a CQ quer sem pele que é o código CSAV0002
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25036231,475454,Congelados,PIDL0286,CREAMY POLENTA,"2,06",0,"2,06",#N/A,5/29/2025,0,0,0,Sem Stock Físico e BC,"Expedido >>> Requisitado (tipicamente /d CQ 2,3 vs 1,4kg) | Entrega prevista 06-jun"
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE - EK,NORMAL,OT25036274,475497,"F&V, Pão & Iogurtes",CVCE0019,Cerefolio fresco lavado,"0,06",0,"0,06",KG,5/29/2025,0,0,0,Sem Stock Físico e BC,"Não entregue OC25006374, fornecedor informa que estão com as folhas queimadas, sem previsão de entrega "
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE - EK,NORMAL,OT25036275,475498,Congelados,DMCA0040,Camarão inteiro 100/120,0,0,0,#N/A,5/29/2025,0,0,0,Sem Stock Físico e BC,Não se compra devido a MOQ
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE - KOREIA,NORMAL,OT25036207,475430,"F&V, Pão & Iogurtes",CEMA0002,Malaguetas verdes,"0,03",0,"0,03",KG,5/29/2025,0,0,0,Sem Stock Físico e BC,Gestão de desperdício | Entrega prevista 30-maio
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE - KOREIA,NORMAL,OT25036207,475430,"F&V, Pão & Iogurtes",CVES0010,Espinafres lavados,"0,199",0,"0,2",KG,5/29/2025,0,0,0,Sem Stock Físico e BC,
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU ,NORMAL,OT25036250,475473,Congelados,PMCA0005,CARIL DE LEGUMES C/GRÃO BICO E ARROZ RC022001 VGML/VLML/AVML,96,44,52,UN,5/29/2025,0,0,0,Sem Stock Físico e BC,VGML | entrega prevista 03-junho
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU ,NORMAL,OT25036210,475433,Secos,EUSA0001,Sacos para forno pao,26,0,26,UN,5/29/2025,0,0,0,Sem Stock Físico e BC,TAP não vende mais este artigo | Pelos vistos é para substituir por película aderente da silvex
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU - AC,NORMAL,OT25036221,475444,Congelados,PMKO0006,Koshers hot snack,2,0,2,UN,5/29/2025,0,0,0,Sem Stock Físico e BC,
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU - DL,NORMAL,OT25036217,475440,Refrigerados,PIBE0059,BEEMSTER CHEESE 15G MULTIBAG 109390111,219,0,219,UN,5/29/2025,0,0,0,Sem Stock Físico e BC,Aparentemente sairá do menu e não será substiruído
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU - EK,NORMAL-8H,OT25035854,475297,Congelados,PICA0050,CARROT KHEER 1006041,4,0,4,UN,5/29/2025,0,0,0,Sem Stock Físico e BC,Trocar por prato de fruta até 05.06 | Entrega prevista 05-junho
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU - EK,NORMAL,OT25036343,475546,Congelados,PICA0050,CARROT KHEER 1006041,11,0,11,UN,5/29/2025,0,0,0,Sem Stock Físico e BC,Trocar por prato de fruta até 05.06 | Entrega prevista 05-junho
mai.,Rutura 18h,Rutura 18h-Acerto de Inventário,PASTELARIA,NORMAL,OT25036313,475516,Secos,ADCH0022,GALETES CHOCOLATE VALRHONA NEGRO,"0,54",0,"0,54",#N/A,5/29/2025,"4,93",0,0,Acerto de Inventário,
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL-8H,OT25036394,475574,Refrigerados,CVSB0001,SALADA DE BULGUR E TRIGO,"4,38",0,"4,38",#N/A,5/30/2025,0,0,0,Sem Stock Físico e BC,Fornecedor informou hoje que está em ruptura até Outubro
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25036681,475782,Congelados,CVSB0001,SALADA DE BULGUR E TRIGO,"4,38",0,"4,38",#N/A,5/30/2025,0,0,0,Sem Stock Físico e BC,Fornecedor informou hoje que está em ruptura até Outubro
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25036683,475782,Congelados,PIDL0266,Cauliflower with Tomato and Vinaigrette,"35,2",20,"15,2",#N/A,5/30/2025,0,0,0,Sem Stock Físico e BC,"KAM: ""Já foi feita a troca até ao final do mês pela salada da Air Canada"" | Tipicamente em maio foi expedido +5kg /requisição | Entrega prevista 30-mai PIDL0306, que é o artigo substituto"
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25036695,475782,Refrigerados,BQVN0002,VIOLIFE MOZZARELLA BARRA,"0,86",0,"0,86",KG,5/30/2025,0,0,0,Sem Stock Físico e BC,
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25036695,475782,"F&V, Pão & Iogurtes",CVPE0003,Pepino lavado,20,0,20,KG,5/30/2025,0,0,0,Sem Stock Físico e BC,
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25036695,475782,"F&V, Pão & Iogurtes",CVEN0001,Endivias lavadas,"2,73",0,"2,73",KG,5/30/2025,0,0,0,Sem Stock Físico e BC,Fornecedor não entregou (OC25006508)
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25036549,475652,"F&V, Pão & Iogurtes",CVCE0019,Cerefolio fresco lavado,"0,03",0,"0,03",KG,5/30/2025,0,0,0,Sem Stock Físico e BC,Ruptura fornecedor
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25036553,475656,Secos,CVPI0005,Pimento morrone,"0,07",0,"0,07",KG,5/30/2025,0,0,0,Sem Stock Físico e BC,Ruptura fornecedor principal | Encomendado à Sogenave com entrega prevista 02-jun | O Recheio está sempre em ruptura pelo que o concurso deveria ser alterado
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25036552,475655,Refrigerados,BQMI0025,Qjo mistura sítio perdiz HALAL,"0,09",0,"0,09",KG,5/30/2025,0,0,0,Sem Stock Físico e BC,"Expedido >>> Requisitado (CF 25-mai 4,997 vs  3,742kg, 24-mai 4,561 vs 3,257kg, 1,257 vs 0,088kg, 23-mai 1,205 vs 0,071kg) | Entrega prevista 29-mai, mas não foi entregue por temas de vácuo e emabalagem individual; provavelmente hoje também não será entregue (OC25006364) pela mesma situação; nova entrega prevista 06-jun"
mai.,Rutura 18h,Rutura 18h-Acerto de Inventário,COZINHA FRIA - KOREIA,NORMAL,OT25036661,475762,"F&V, Pão & Iogurtes",CVCE0030,Cebolo,"0,24",0,"0,24",KG,5/30/2025,"0,71",0,0,Acerto de Inventário,
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - KOREIA,NORMAL,OT25036661,475762,Secos,CEPI0025,PIMENTA EM PÓ GOCHUGARU GROSSO,"0,01",0,"0,01",#N/A,5/30/2025,0,0,0,Sem Stock Físico e BC,"Expedido >>> Requisitado (CF 26-mai 0,3 vs 0,002kg, 0,3 vs 0,05kg, 0,4 vs 0,011kg) | Fornecedor não entregou a última encomenda (OC25004722) | Ruptura fornecedor"
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - KOREIA,NORMAL,OT25036661,475762,Secos,CEPI0025,PIMENTA EM PÓ GOCHUGARU GROSSO,0,0,0,#N/A,5/30/2025,0,0,0,Sem Stock Físico e BC,"Expedido >>> Requisitado (CF 26-mai 0,3 vs 0,002kg, 0,3 vs 0,05kg, 0,4 vs 0,011kg) | Fornecedor não entregou a última encomenda (OC25004722) | Ruptura fornecedor"
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA FRIA - KOREIA,NORMAL,OT25036661,475762,Secos,CEPI0025,PIMENTA EM PÓ GOCHUGARU GROSSO,"0,05",0,"0,05",#N/A,5/30/2025,0,0,0,Sem Stock Físico e BC,"Expedido >>> Requisitado (CF 26-mai 0,3 vs 0,002kg, 0,3 vs 0,05kg, 0,4 vs 0,011kg) | Fornecedor não entregou a última encomenda (OC25004722) | Ruptura fornecedor"
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25036609,475710,Secos,CEMA0004,Manjericao seco,"0,07",0,"0,07",KG,5/30/2025,0,0,0,Sem Stock Físico e BC,"Ruptura fornecedor (Recheio nunca entregou qualquer das encomendas de maio, a mais recente de 27-mai OC25006367) | Sem fornecedor alternativo"
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25036616,475717,Congelados,PIDL0286,CREAMY POLENTA,"2,06",0,"2,06",#N/A,5/30/2025,0,0,0,Sem Stock Físico e BC,"Expedido >>> Requisitado (tipicamente /d CQ 2,3 vs 1,4kg) | Entrega prevista 06-jun"
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25036608,475709,"F&V, Pão & Iogurtes",CVAG0001,Agriao fresco folha lavado,"5,09","2,45","2,64",KG,5/30/2025,0,0,0,Sem Stock Físico e BC,"OP cresceu hoje (3,885 vs 5,0925kg)"
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25036609,475710,Secos,CVPI0005,Pimento morrone,"0,67",0,"0,67",KG,5/30/2025,0,0,0,Sem Stock Físico e BC,Ruptura fornecedor principal | Encomendado à Sogenave com entrega prevista 02-jun | O Recheio está sempre em ruptura pelo que o concurso deveria ser alterado
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,COZINHA QUENTE - EK,NORMAL,OT25036545,475648,Refrigerados,BQCA0004,Qjo Chevre Halal,"0,07",0,"0,07",KG,5/30/2025,0,0,0,Sem Stock Físico e BC,"Fornecedor não entregou ontem (temas de vácuo - OC25006364), será entregue 02-jun"
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU - DL,NORMAL,OT25036540,475643,Refrigerados,PIBE0059,BEEMSTER CHEESE 15G MULTIBAG 109390111,210,0,210,UN,5/30/2025,0,0,0,Sem Stock Físico e BC,
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU - EK,NORMAL-8H,OT25036336,475539,Congelados,PICA0050,CARROT KHEER 1006041,7,0,7,UN,5/30/2025,0,0,0,Sem Stock Físico e BC,SPML | Trocar por prato de fruta até 05-jun | Entrega prevista 05-junho
mai.,Rutura 18h,Rutura 18h-Sem Stock Físico e BC,TSU - EK,NORMAL,OT25036561,475663,Congelados,PICA0050,CARROT KHEER 1006041,8,0,8,UN,5/30/2025,0,0,0,Sem Stock Físico e BC,SPML | Trocar por prato de fruta até 05-jun | Entrega prevista 05-junho
