Semana,Hora Rutura,Hora da rutura,Seção,Tipo de requisição,OT,REQ,Tipo Produto,Nº Produto,Descrição,Qtd. Req.,Qtd. Env.,Qtd. Falta,Un. Med,Data, Stock CT, Stock FF,Em trânsito da FF,Tipologia Rutura,
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25035141,474890,Refrigerados,BQVA0032,Qjo vaca mimolete,17.82,5.39,12.43,KG,2025-05-26,0.00,0.00,0.00,Sem Stock Físico e BC,Falha na entrega OC25006045|problema com a transportadora  | próxima entrega 02-junho
mai.,Rutura 14h,Rutura 14h-A pedir à FF,COZINHA FRIA,NORMAL,OT25035162,474910,Secos,BVOL0001,Oleo alimentar,08.06,6.00,02.06,L,2025-05-26,0.00,1.890.00,0.00,A pedir à FF,
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25035162,474910,"F&V, Pão & Iogurtes",CFMO0002,morangos s/ rama higienizados,55.00,0.00,55.00,KG,2025-05-26,0.00,0.00,0.00,Sem Stock Físico e BC,Fornecedor não entrega as segunda-feira | entrega prevista 27-maio
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25035094,474851,"F&V, Pão & Iogurtes",CFMO0002,morangos s/ rama higienizados,3.75,0.00,3.75,KG,2025-05-26,0.00,0.00,0.00,Sem Stock Físico e BC,Fornecedor não entrega as segunda-feira | entrega prevista 27-maio
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25035095,474852,"F&V, Pão & Iogurtes",CVAI0001,Aipo talos,0.34,0.00,0.34,KG,2025-05-26,0.00,0.00,0.00,Sem Stock Físico e BC,
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25035096,474853,"F&V, Pão & Iogurtes",CVCE0019,Cerefolio fresco lavado,0.05,0.00,0.05,KG,2025-05-26,0.00,0.00,0.00,Sem Stock Físico e BC,Falha na entrega do dia 26-maio | entrega prevista 27-maio
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25035094,474851,Secos,BVAZ0012,AZEITE COM LIMÃO HALAL,1.67,0.00,1.67,L,2025-05-26,0.00,0.00,0.00,Sem Stock Físico e BC,Trocar por produto feito na casa
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25035092,474849,Secos,CMMA0006,Maionese Halal,1.34,0.00,1.34,KG,2025-05-26,0.00,0.00,0.00,Sem Stock Físico e BC,Trocar por CMMA0004 (mesmo artigo)
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25035093,474850,Refrigerados,BQCA0029,Qjo cabra palhais rust HALAL,0.68,0.00,0.68,KG,2025-05-26,0.00,0.00,0.00,Sem Stock Físico e BC,Entrega prevista FF 29-maio
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA - KOREIA,NORMAL,OT25035165,474913,Refrigerados,BQCA0029,Qjo cabra palhais rust HALAL,0.50,0.00,0.50,KG,2025-05-26,0.00,0.00,0.00,Sem Stock Físico e BC,Entrega prevista FF 29-maio
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25035007,474768,Secos,CVSP0002,PIMENTO PIQUILLO,1.18,0.00,1.18,N/D,2025-05-26,0.00,0.00,0.00,Sem Stock Físico e BC,"Expedido >> Requisitado CQ 25-maio 1,606vs 0,882 kg | Entrega prevista 27-mai FF"
mai.,Rutura 14h,Rutura 14h-A pedir à FF,COZINHA QUENTE ,NORMAL,OT25035007,474768,Refrigerados,BQVA0036,Qjo vaca mozarella,2.56,0.00,2.56,KG,2025-05-26,0.00,20.57,0.00,A pedir à FF,Falha da transportadora desde 21 de maio
mai.,Rutura 14h,Rutura 14h-A pedir à FF,COZINHA QUENTE ,NORMAL,OT25035038,474776,Congelados,CVBA0013,Batata saute congelada,8.56,7.50,01.06,KG,2025-05-26,0.00,290.00,0.00,A pedir à FF,
mai.,Rutura 14h,Rutura 14h-Acerto de Inventário,COZINHA QUENTE ,NORMAL,OT25035002,474764,Congelados,DBVI0010,Vitela perna sem osso,4.86,0.00,4.86,KG,2025-05-26,34.39,0.00,0.00,Acerto de Inventário,
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25034998,474760,"F&V, Pão & Iogurtes",CVCO0042,Couve portuguesa lavada,26.71,0.00,26.71,KG,2025-05-26,0.00,0.00,0.00,Sem Stock Físico e BC,Falha na entrega 26-maio | Entrega prevista 27-maio
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25034998,474760,"F&V, Pão & Iogurtes",CVGR0003,Grelos nabo lavados,21.49,0.00,21.49,KG,2025-05-26,0.00,0.00,0.00,Sem Stock Físico e BC,"Artigo não cumpre os requisitos, trocar por CVGR0004 – Grelos Nabo Congelados "
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25035086,--,Secos,ELLU0001,Luvas borracha (par) M,12.00,0.00,12.00,UN,2025-05-26,0.00,0.00,0.00,Sem Stock Físico e BC,Segundo ao Procurement não se compra esse artigo a pedido da qualidade | Trocar por ELLU0011_Luvas verdes tam.M
mai.,Rutura 14h,Rutura 14h-A pedir à FF,REFEITÓRIO COZINHA QUENTE,NORMAL,OT25035022,474789,Secos,CEAC0001,Acafrao indias,0.04,0.00,0.04,KG,2025-05-26,0.00,5.00,0.00,A pedir à FF,
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,TSU ,NORMAL,OT25035103,474856,Refrigerados,BLMA0026,MANTEIGA IND.NOVA AÇORES S/SAL 8GR,17.00,0.00,17.00,N/D,2025-05-26,0.00,0.00,0.00,Sem Stock Físico e BC,"Esteve em rutura no fornecedor, sugestão troca por BLMA0023 OU BLMA0022, caso seja necessário |falha na  Entrega  23-maio FF| "
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,TSU - EK,NORMAL-8H,OT25034741,474572,Congelados,PICA0050,CARROT KHEER 1006041,10.00,5.00,5.00,UN,2025-05-26,0.00,0.00,0.00,Sem Stock Físico e BC,Trocar por prato de fruta até 05.06 | Entrega prevista 05-junho
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,TSU - EK,NORMAL,OT25035030,474797,Congelados,PICA0050,CARROT KHEER 1006041,9.00,0.00,9.00,UN,2025-05-26,0.00,0.00,0.00,Sem Stock Físico e BC,Trocar por prato de fruta até 05.06 | Entrega prevista 05-junho
mai.,Rutura 14h,Rutura 14h-A pedir à FF,PASTELARIA,NORMAL,OT25035070,474831,Secos,ADPR0024,PREP GELATINA VEGETAL MANGA,0.52,0.36,0.16,N/D,2025-05-26,0.00,6.48,0.00,A pedir à FF,
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,PASTELARIA,NORMAL,OT25035051,474812,Secos,CEAN0001,Anis estrelado,0.02,0.00,0.02,KG,2025-05-26,0.00,0.00,0.00,Sem Stock Físico e BC,Fornecedor não entregou OC25006054 do dia 26-maio | avaliar compra exterior 
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,PASTELARIA,NORMAL,OT25035093,474850,"F&V, Pão & Iogurtes",CFAM0003,Amora fresca,0.01,0.00,0.01,KG,2025-05-26,0.00,0.00,0.00,Sem Stock Físico e BC,
mai.,Rutura 14h,Rutura 14h-A pedir à FF,REFEITÓRIO PASTELARIA,NORMAL,OT25035084,474841,Refrigerados,ADCH0001,Chantilly,6.54,0.00,6.54,L,2025-05-26,0.00,60.00,0.00,A pedir à FF,
mai.,Rutura 14h,Rutura 14h-A pedir à FF,OBR,NORMAL,OT25034996,474758,Refrigerados,BQFL0001,Qjo flamengo barra,0.40,0.00,0.40,KG,2025-05-26,0.00,419.00,0.00,A pedir à FF,Fornecedor não entregou |  falhas nas entregas desde 21de maio | avaliar compra exterior 
mai.,Rutura 14h,Rutura 14h-A pedir à FF,OBR,NORMAL,OT25034996,474758,Refrigerados,BQVA0119,QJO VACA EDAM BARRA OBR,20.23,0.00,20.23,N/D,2025-05-26,0.00,306.93,0.00,A pedir à FF,Falha transportadora desde 21-mai
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL-8H,OT25035186,474934,"F&V, Pão & Iogurtes",CFAM0002,Ameixa preta lavada,4.00,0.00,4.00,KG,2025-05-27,0.00,0.00,0.00,Sem Stock Físico e BC,"Rutura fornecedor, previsão de entrega só na próxima semana | Trocar por CFPE0009"
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL-8H,OT25035186,474934,"F&V, Pão & Iogurtes",CVBE0002,Beringela lavada,12.00,10.53,1.47,KG,2025-05-27,0.00,0.00,0.00,Sem Stock Físico e BC,Aguarda receção
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL-8H,OT25035183,474931,"F&V, Pão & Iogurtes",CVCE0004,Cebolinhas descascadas,10.00,2.43,7.57,KG,2025-05-27,0.00,0.00,0.00,Sem Stock Físico e BC,
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,EXTRA,OT25035529,EXTRA,Refrigerados,BQVA0032,Qjo vaca mimolete,2.80,0.00,2.80,KG,2025-05-27,0.00,0.00,0.00,Sem Stock Físico e BC,"Rutura do fornecedor | Avaliar compra exterior | TGT não entregou (OC25006056), informa que só consegue entregar a 23-mai por falta de stock e foi entregue ; Manuel Amaro entrega prevista 21-mai , que não foi entregue, nem a 22-mai, nem a 23-mai - aparentemente chegou às 16:30 e não foi aceite | Entrega prevista 26-mai, mas também não foi entregue (OC25006045)."
mai.,Rutura 14h,Rutura 14h-A pedir à FF,COZINHA FRIA,NORMAL,OT25035561,475127,Refrigerados,BQMI0014,Qjo mistura 3 igrejas cura 2m,5.88,0.00,5.88,KG,2025-05-27,0.00,40.50,0.00,A pedir à FF,Pedido à FF. Vem no carro da tarde.
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25035561,475127,Refrigerados,BQVA0008,Qjo vaca cheddar,17.82,0.00,17.82,KG,2025-05-27,0.00,0.00,0.00,Sem Stock Físico e BC,Falha na entrega | Entrega prevista 28-maio
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25035561,475127,Refrigerados,BQVN0002,VIOLIFE MOZZARELLA BARRA,03.08,0.00,03.08,KG,2025-05-27,0.00,0.00,0.00,Sem Stock Físico e BC,"SPML | O que foi comprado na 6ª já desapareceu: expedido >>> Requisitado (CF CF 2,5 vs 0,608kg, , sem requisição 1,655kg); deveria existir stock, mas parece que existiu um tema com a mypartner | Compra no exterior"
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25035561,475127,Refrigerados,DBPA0001,Pastrami,0.74,0.00,0.74,KG,2025-05-27,0.00,0.00,0.00,Sem Stock Físico e BC,"Expedido>>Requestado 26-maio CQ  4,5618 vs 1,061 Kg| Entrega prevista 28-maio"
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25035561,475127,Refrigerados,CFAM0002,Ameixa preta lavada,25.00,0.00,25.00,KG,2025-05-27,0.00,0.00,0.00,Sem Stock Físico e BC,"Rutura fornecedor, previsão de entrega só na próxima semana | Trocar por CFPE0009"
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25035576,475141,Secos,GPPA0002,Papel vegetal,1.00,0.00,1.00,UN,2025-05-27,0.00,0.00,0.00,Sem Stock Físico e BC,Erro em ajuste de inventário.
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25035452,475038,Refrigerados,BQCA0029,Qjo cabra palhais rust HALAL,0.68,0.00,0.68,KG,2025-05-27,0.00,0.00,0.00,Sem Stock Físico e BC,"Expedido >>> Requisitado (CF 23-mai 1,9 vs 1,135kg, 0,346 vs 0,071kg, 0,924 vs 0,5kg e sem aparecer nas linhas de transferência foram enviados 7,805kg para CF - extra?) | Entrega prevista 29-mai"
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25035452,475038,Refrigerados,BQMI0025,Qjo mistura sítio perdiz HALAL,0.11,0.00,0.11,KG,2025-05-27,0.00,0.00,0.00,Sem Stock Físico e BC,"Expedido >>> Requisitado (CF 25-mai 4,997 vs  3,742kg, 24-mai 4,561 vs 3,257kg, 1,257 vs 0,088kg, 23-mai 1,205 vs 0,071kg) | Entrega prevista 29-mai"
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25035452,475038,"F&V, Pão & Iogurtes",CVBE0002,Beringela lavada,2.68,0.00,2.68,KG,2025-05-27,0.00,0.00,0.00,Sem Stock Físico e BC,Aguarda receção
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25035452,475038,"F&V, Pão & Iogurtes",CVCE0019,Cerefolio fresco lavado,0.05,0.00,0.05,KG,2025-05-27,0.00,0.00,0.00,Sem Stock Físico e BC,Aguarda receção
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25035413,475000,"F&V, Pão & Iogurtes",CVCO0042,Couve portuguesa lavada,23.68,0.00,23.68,KG,2025-05-27,0.00,0.00,0.00,Sem Stock Físico e BC,Fornecedor não entregou | entrega prevista CT 28-maio
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25035413,475000,Refrigerados,BQVA0008,Qjo vaca cheddar,0.68,0.00,0.68,KG,2025-05-27,0.00,0.00,0.00,Sem Stock Físico e BC,Falha na entrega | Entrega prevista 28-maio
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25035412,474999,Secos,CSAV0004,Avela miolo,0.39,0.00,0.39,KG,2025-05-27,0.00,0.00,0.00,Sem Stock Físico e BC,Artigo sem fornecedor - aparentemente existem 2 códigos (1 e 4) e a CQ quer sem pele que é o código CSAV0002
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25035420,475007,Secos,CVSP0002,PIMENTO PIQUILLO,1.18,0.00,1.18,N/D,2025-05-27,0.00,0.00,0.00,Sem Stock Físico e BC,Rutura do fornecedor | compra no exterior 
mai.,Rutura 14h,Rutura 14h-A pedir à FF,COZINHA QUENTE ,NORMAL,OT25035427,475014,Congelados,DXSA3009,Salmao filetes c/ pele cong,1.15,0.00,1.15,KG,2025-05-27,0.00,14.50,0.00,A pedir à FF,Pedido à FF. Vem no carro da tarde.
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE - EK,NORMAL,OT25035464,475049,"F&V, Pão & Iogurtes",CVCE0019,Cerefolio fresco lavado,0.12,0.00,0.12,KG,2025-05-27,0.00,0.00,0.00,Sem Stock Físico e BC,Aguarda receção
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,TSU ,NORMAL,OT25035503,475087,Secos,ABBO1035,BOLACHA CRACKER GOURMET PACK2,14.00,8.00,6.00,N/D,2025-05-27,0.00,0.00,0.00,Sem Stock Físico e BC,Expedido >>> Requisitado | Mesma bolacha que PIAA0115 | Hipótese de estar a ser usada na DL em vez de ser abastecido via Armazém de Clientes | Trocar por ABBO0004 | Entrega prevista 28-nov
mai.,Rutura 14h,Rutura 14h-Acerto de Inventário,TSU ,NORMAL,OT25035497,475081,Congelados,PMPE0009,MED.PESCADA C/M.TOM.E ARROZ DE LEGUMES RC022004 NLML/GFML,44.00,0.00,44.00,UN,2025-05-27,61.00,0.00,0.00,Acerto de Inventário,
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,TSU - AC,NORMAL,OT25035524,475108,Congelados,PMKO0006,Koshers hot snack,3.00,0.00,3.00,UN,2025-05-27,0.00,0.00,0.00,Sem Stock Físico e BC,Código incorrecto | Trocar por PMKO0005
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,TSU - EK,NORMAL-8H,OT25035036,474803,Congelados,PICA0050,CARROT KHEER 1006041,12.00,0.00,12.00,UN,2025-05-27,0.00,0.00,0.00,Sem Stock Físico e BC,Trocar por prato de fruta até 05.06 | Entrega prevista 05-junho
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,TSU - EK,NORMAL,OT25035440,475027,Congelados,PIEK0005,MINI RUSTICO BREAD BAG 45GX8 13402273,3.00,1.00,2.00,UN,2025-05-27,0.00,0.00,0.00,Sem Stock Físico e BC,Não é necessário efetuar troca| Entrega prevista 28-maio
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,TSU - EK,NORMAL,OT25035443,475030,Congelados,PIEK0005,MINI RUSTICO BREAD BAG 45GX8 13402273,3.00,0.00,3.00,UN,2025-05-27,0.00,0.00,0.00,Sem Stock Físico e BC,Não é necessário efetuar troca| Entrega prevista 28-maio
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,TSU - EK,NORMAL,OT25035443,475030,Congelados,PIEK0006,WHEAT AND RYE BREAD BAG 60GX8 13402272,3.00,1.00,2.00,UN,2025-05-27,0.00,0.00,0.00,Sem Stock Físico e BC,
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,TSU - EK,NORMAL,OT25035444,475031,Congelados,PICA0050,CARROT KHEER 1006041,14.00,0.00,14.00,UN,2025-05-27,0.00,0.00,0.00,Sem Stock Físico e BC,Trocar por prato de fruta até 05.06 | Entrega prevista 05-junho
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,PASTELARIA,NORMAL,OT25035489,475074,Secos,CEAN0001,Anis estrelado,0.02,0.00,0.02,KG,2025-05-27,0.00,0.00,0.00,Sem Stock Físico e BC,Fornecedor não entregou OC25006054 do dia 26-maio |previsão de compra no exterior 
mai.,Rutura 14h,Rutura 14h-A pedir à FF,PASTELARIA,NORMAL,OT25035484,475069,Congelados,PCBR0010,BROWNIE,1.00,0.00,1.00,UN,2025-05-27,0.00,288.00,0.00,A pedir à FF,Pedido à FF. Vem no carro da tarde.
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,OPS,NORMAL,OT25035457,475043,Congelados,PSPA0009,PASTEL BACALHAU MINI CONFECCIONADO,150.00,0.00,150.00,N/D,2025-05-27,0.00,0.00,0.00,Sem Stock Físico e BC,Artigo em fase de escoamento para Ambaar
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,NHU,NORMAL,OT25035394,474985,Secos,MRCO0007,"Coca cola zero 0,33l",48.00,25.00,23.00,UN,2025-05-27,0.00,0.00,0.00,Sem Stock Físico e BC,Entrega prevista 27-maio
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL-8H,OT25035611,475176,Congelados,DXAT0002,Atum lombo,1.80,0.00,1.80,KG,2025-05-28,0.00,0.00,0.00,Sem Stock Físico e BC,
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL-8H,OT25035603,475168,"F&V, Pão & Iogurtes",CFAM0002,Ameixa preta lavada,7.00,0.00,7.00,KG,2025-05-28,0.00,0.00,0.00,Sem Stock Físico e BC,
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25035935,475357,Congelados,DXAT0002,Atum lombo,2.00,0.00,2.00,KG,2025-05-28,0.00,0.00,0.00,Sem Stock Físico e BC,
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25035925,475347,Refrigerados,BQVA0008,Qjo vaca cheddar,17.82,0.00,17.82,KG,2025-05-28,0.00,0.00,0.00,Sem Stock Físico e BC,Fornecedor não entregou 26-maio | entrega prevista 28-maio 
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA,NORMAL,OT25035929,475351,Refrigerados,BQVA0053,Qjo gouda Halal,0.02,0.00,0.02,KG,2025-05-28,0.00,0.00,0.00,Sem Stock Físico e BC,CT_Caducado 10-maio em torno de 44KG | Gestão de desperdício
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25035844,475289,Secos,AFPA0001,Pao ralado,0.08,0.00,0.08,KG,2025-05-28,0.00,0.00,0.00,Sem Stock Físico e BC,"Expedido>>requiistado CF 23-maio 0,95 vs 0,025 | Entrega prevista 29-maio"
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25035844,475289,Refrigerados,BQCA0029,Qjo cabra palhais rust HALAL,0.71,0.00,0.71,KG,2025-05-28,0.00,0.00,0.00,Sem Stock Físico e BC,"Expedido >>> Requisitado (CF 23-mai 1,9 vs 1,135kg, 0,346 vs 0,071kg, 0,924 vs 0,5kg e sem aparecer nas linhas de transferência foram enviados 7,805kg para CF - extra?) | Entrega prevista 29-mai"
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25035848,475292,Refrigerados,BQMI0025,Qjo mistura sítio perdiz HALAL,0.09,0.00,0.09,KG,2025-05-28,0.00,0.00,0.00,Sem Stock Físico e BC,"Expedido >>> Requsiitado (CF 25-mai 4,997 vs  3,742kg, 24-mai 4,561 vs 3,257kg, 1,257 vs 0,088kg, 23-mai 1,205 vs 0,071kg) | Entrega prevista 29-mai | Não encontrado no exterior"
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25035846,475290,"F&V, Pão & Iogurtes",CFAM0003,Amora fresca,0.01,0.00,0.01,KG,2025-05-28,0.00,0.00,0.00,Sem Stock Físico e BC,
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25035846,475290,"F&V, Pão & Iogurtes",CVCE0019,Cerefolio fresco lavado,0.05,0.00,0.05,KG,2025-05-28,0.00,0.00,0.00,Sem Stock Físico e BC,"Não entregue OC25006307, fornecedor informa que estão com as folhas queimadas, sem previsão de entrega"
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA - EK,NORMAL,OT25035846,475290,"F&V, Pão & Iogurtes",CVFE0010,Feijao verde red. Fresco,0.19,0.00,0.19,KG,2025-05-28,0.00,0.00,0.00,Sem Stock Físico e BC,CT_Caducado 1kg 27-maio | Entrega prevista31-maio
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA - KOREIA,NORMAL,OT25035898,475333,Secos,CEPI0025,PIMENTA EM PÓ GOCHUGARU GROSSO,0.02,0.00,0.02,N/D,2025-05-28,0.00,0.00,0.00,Sem Stock Físico e BC,"Expedido>>requistado CF 26-maio 0,300 vs 0,002 | Rutura fornecedor"
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA FRIA - KOREIA,NORMAL,OT25035898,475333,Refrigerados,BQCA0029,Qjo cabra palhais rust HALAL,0.50,0.00,0.50,KG,2025-05-28,0.00,0.00,0.00,Sem Stock Físico e BC,"Expedido >>> Requisitado (CF 23-mai 1,9 vs 1,135kg, 0,346 vs 0,071kg, 0,924 vs 0,5kg e sem aparecer nas linhas de transferência foram enviados 7,805kg para CF - extra?) | Entrega prevista 29-mai"
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25035803,475253,Congelados,PIDL0286,CREAMY POLENTA,3.10,1.00,2.10,N/D,2025-05-28,0.00,0.00,0.00,Sem Stock Físico e BC,Prevista entrega FF 28/02
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25035810,475260,Congelados,DXAT0002,Atum lombo,3.69,0.00,3.69,KG,2025-05-28,0.00,0.00,0.00,Sem Stock Físico e BC,
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25035800,475250,Congelados,DBVI0010,Vitela perna sem osso,8.19,0.00,8.19,KG,2025-05-28,0.00,0.00,0.00,Sem Stock Físico e BC,"CT_Standby 27-maio 34,,87 | Entrega prevista 28-maio "
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25035796,475246,Refrigerados,BQVN0002,VIOLIFE MOZZARELLA BARRA,0.00,0.00,0.00,KG,2025-05-28,0.00,0.00,0.00,Sem Stock Físico e BC,"SPML |Expedido >>> Requisitado (CF CF 2,5 vs 0,608kg, , sem requisição 1,655kg); deveria existir stock, mas parece que existiu um tema com a mypartner | Em rutura no fornecedor exterior |"
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25035803,475253,Refrigerados,BQVA0008,Qjo vaca cheddar,0.68,0.00,0.68,KG,2025-05-28,0.00,0.00,0.00,Sem Stock Físico e BC,Fornecedor não entregou 26-maio | entrega prevista 28-maio 
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25035796,475246,"F&V, Pão & Iogurtes",CVCO0042,Couve portuguesa lavada,18.82,0.00,18.82,KG,2025-05-28,0.00,0.00,0.00,Sem Stock Físico e BC,Fornecedor não entregou OC25006308 | Rutura fornecedor
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25035795,475245,Secos,CSAV0004,Avela miolo,0.44,0.00,0.44,KG,2025-05-28,0.00,0.00,0.00,Sem Stock Físico e BC,Artigo sem fornecedor - aparentemente existem 2 códigos (1 e 4) e a CQ quer sem pele que é o código CSAV0002
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE ,EXTRA,OT25035778,--,Congelados,DXLI0004,Linguado Filete,26.00,0.00,26.00,N/D,2025-05-28,0.00,0.00,0.00,Sem Stock Físico e BC,Entrega prevista 29-maio 
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE ,NORMAL,OT25035829,475279,Consumíveis,ELLU0001,Luvas borracha (par) M,12.00,0.00,12.00,UN,2025-05-28,0.00,0.00,0.00,Sem Stock Físico e BC,Segundo ao procurement não se compra esse artigo a pedido da qualidade | Trocar por ELLU2011_Luvas verdes tam.M
mai.,Rutura 14h,Rutura 14h-Sem Stock Físico e BC,COZINHA QUENTE - EK,NORMAL,OT25035824,475274,"F&V, Pão & Iogurtes",CVCE0019,Cerefolio fresco lavado,0.12,0.00,0.12,KG,2025-05-28,0.00,0.00,0.00,Sem Stock Físico e BC,"Não entregue OC25006307, fornecedor informa que estão com as folhas queimadas, sem previsão de entrega"
mai.,Rutura 14h,Rutura 14h-A pedir à FF,COZINHA QUENTE - EK,NORMAL,OT25035824,475274,Congelados,DMCA0024,Camarao 8/12,10.19,9.00,1.19,KG,2025-05-28,0.00,30.00,0.00,A pedir à FF,Entrega prevista 28-maio
mai.,Rutura 14h,Rutura 14h-A pedir à FF,COZINHA QUENTE - EK,NORMAL,OT25035827,475277,Congelados,PIEK0100,PENNE WITH BEEF BOLOGNESE - YC,6.00,0.00,6.00,N/D,2025-05-28,0.00,920.00,0.00,A pedir à FF,
